ImageNumber,ObjectNumber,Metadata_FileLocation,Metadata_Frame,Metadata_Mouse,Group,Metadata_Series,Metadata_Slice,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_CentralMoment_0_0,AreaShape_CentralMoment_0_1,AreaShape_CentralMoment_0_2,AreaShape_CentralMoment_0_3,AreaShape_CentralMoment_1_0,AreaShape_CentralMoment_1_1,AreaShape_CentralMoment_1_2,AreaShape_CentralMoment_1_3,AreaShape_CentralMoment_2_0,AreaShape_CentralMoment_2_1,AreaShape_CentralMoment_2_2,AreaShape_CentralMoment_2_3,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_HuMoment_0,AreaShape_HuMoment_1,AreaShape_HuMoment_2,AreaShape_HuMoment_3,AreaShape_HuMoment_4,AreaShape_HuMoment_5,AreaShape_HuMoment_6,AreaShape_InertiaTensorEigenvalues_0,AreaShape_InertiaTensorEigenvalues_1,AreaShape_InertiaTensor_0_0,AreaShape_InertiaTensor_0_1,AreaShape_InertiaTensor_1_0,AreaShape_InertiaTensor_1_1,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_NormalizedMoment_0_0,AreaShape_NormalizedMoment_0_1,AreaShape_NormalizedMoment_0_2,AreaShape_NormalizedMoment_0_3,AreaShape_NormalizedMoment_1_0,AreaShape_NormalizedMoment_1_1,AreaShape_NormalizedMoment_1_2,AreaShape_NormalizedMoment_1_3,AreaShape_NormalizedMoment_2_0,AreaShape_NormalizedMoment_2_1,AreaShape_NormalizedMoment_2_2,AreaShape_NormalizedMoment_2_3,AreaShape_NormalizedMoment_3_0,AreaShape_NormalizedMoment_3_1,AreaShape_NormalizedMoment_3_2,AreaShape_NormalizedMoment_3_3,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,AreaShape_SpatialMoment_0_0,AreaShape_SpatialMoment_0_1,AreaShape_SpatialMoment_0_2,AreaShape_SpatialMoment_0_3,AreaShape_SpatialMoment_1_0,AreaShape_SpatialMoment_1_1,AreaShape_SpatialMoment_1_2,AreaShape_SpatialMoment_1_3,AreaShape_SpatialMoment_2_0,AreaShape_SpatialMoment_2_1,AreaShape_SpatialMoment_2_2,AreaShape_SpatialMoment_2_3,Children_FilteredNuclei_Count,Children_Microglia_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,ObjectSkeleton_NumberBranchEnds_MorphologicalSkeleton,ObjectSkeleton_NumberNonTrunkBranches_MorphologicalSkeleton,ObjectSkeleton_NumberTrunks_MorphologicalSkeleton,ObjectSkeleton_TotalObjectSkeletonLength_MorphologicalSkeleton
1,24,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1155,1540,1893,1731,1849,1696,1870.380087,1714.192208,1155,-4.05E-13,140046.142,52312.60202,-3.12E-12,24981.62078,111843.6112,4529025.717,87631.32987,-13233.03517,8072253.045,10097512.78,1.200169367,1198,0.694699672,38.34829428,1,0.75,0.833215734,0.170669569,0.002946489,8.76E-05,1.28E-06,9.81E-12,5.54E-08,9.36E-12,129.9092816,67.21407063,121.252071,-21.6291089,-21.6291089,75.87128127,45.59110117,44.59820624,15.55634919,6.083180094,5.385164807,31.44902377,32.79367515,nan,nan,0.104980148,0.001153855,nan,0.018726501,0.002466927,0.002939401,0.065689421,-0.00029188,0.005239005,0.000192831,-0.00173395,0.003183407,0.000147528,0.000456589,68.18587848,131.9827561,0.964106845,1155,24694,668006,20322736,21012,474220,13332566,415676044,469886,10941912,311580142,9764318964,1,1,1870.380087,1714.192208,0,24,6,3,3,226.4802338
1,25,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,755,1320,883,1799,853,1755,867.9218543,1777.209272,755,-1.53E-13,35080.3894,179.5045691,-3.61E-12,-22322.65298,102673.8701,-2577779.891,93292.9351,-240938.9837,4307112.399,-22918043.63,1.742258635,913,0.852822376,31.00477151,1,0.571969697,0.573967596,0.225206481,0.016563348,0.002542714,0.000271387,-1.19E-08,-6.28E-06,2.25E-07,133.5991951,36.43169831,46.46409193,29.56642779,29.56642779,123.5668015,46.23404721,43.28972164,10.19803903,4.044318999,3.605551275,24.35515265,24.14347061,nan,nan,0.061541844,1.15E-05,nan,-0.039160832,0.0065553,-0.005989699,0.163664638,-0.015382952,0.010007955,-0.001938042,-0.000630387,-0.010490394,0.002367155,-0.001556881,-18.74295146,128.5685425,0.82694414,755,11266,203190,4079080,16768,227887,3949185,77700667,465698,5716599,93082589,1758253899,1,1,867.9218543,1777.209272,0,25,7,6,4,185.9238838
1,26,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1481,2378,817,1814,776,1756,794.1627279,1784.284267,1481,2.77E-12,138621.7826,169237.7291,-9.77E-12,-105096.5084,29833.46527,-19403359.01,307529.3234,-332294.0519,26995975.57,-52814425.55,1.370070373,1549,0.867998121,43.42427623,1,0.622792262,0.729889515,0.203409793,0.015113987,0.000204448,2.97E-05,2.26E-09,3.60E-06,-5.15E-10,241.66125,59.5886528,93.60012328,70.96320624,70.96320624,207.6497795,62.18183014,61.09828148,14.86606875,6.179285945,5.830951895,30.23116069,30.87747472,nan,nan,0.063200623,0.002004978,nan,-0.047915737,0.00035344,-0.005973264,0.140209169,-0.003936724,0.008310628,-0.000422484,0.004746702,-0.012839595,0.000955634,-0.001355195,-25.60761604,159.6812409,0.95610071,1481,26899,627181,16596055,41889,655722,13951510,347620284,1492329,20827316,403846272,9319415306,1,1,794.1627279,1784.284267,0,26,12,8,4,355.4924299
1,27,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1387,1920,1023,1888,983,1840,1001.648882,1862.842105,1387,2.49E-13,134180.0058,51211.89158,3.54E-12,-50877.89474,-35121.92464,-9967457.605,194858.4211,-46399.35681,15381542.91,1849113.093,1.168494344,1430,0.727652624,42.02360347,1,0.722395833,0.855802174,0.171038429,0.003792634,1.41E-05,4.77E-07,5.82E-13,9.87E-09,-1.09E-12,161.3239077,75.90639278,96.74117215,36.68197169,36.68197169,140.4891284,50.80533952,50.7740091,17.08800749,6.778803572,6.08276253,34.21716577,34.84970996,nan,nan,0.069748502,0.000714792,nan,-0.026446988,-0.000490216,-0.003735554,0.101289927,-0.000647621,0.005764618,1.86E-05,0.001177288,-0.005381736,-4.08E-06,-0.000592617,-29.59588943,142.7106781,0.96993007,1387,25866,616552,16553832,31682,539956,12150592,313108894,918542,14759066,314815910,7744758212,1,1,1001.648882,1862.842105,0,27,11,6,5,203.2964668
1,28,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,782,1008,1298,1931,1262,1903,1279.892583,1916.65601,782,3.10E-12,64192.97698,-49158.8029,1.78E-12,29.10485934,54931.08391,12314.25998,38312.46675,35379.36882,2351936.823,3059647.102,1.220089218,825,0.634955219,31.55429169,1,0.775793651,0.819612193,0.167622929,0.001791104,0.000205975,3.66E-06,-8.19E-11,-1.00E-07,-5.83E-11,82.08824771,48.99288238,82.08820586,-0.03721849,-0.03721849,48.99292424,36.24102597,35.22782991,13,5.089107865,4.472135955,27,27.99796632,nan,nan,0.10497213,-0.002874646,nan,4.76E-05,0.00321219,2.58E-05,0.062650798,0.00206887,0.004918191,0.000228796,-0.001476764,4.01E-05,0.000215314,3.31E-05,89.93556608,109.4974747,0.947878788,782,13992,314546,7876038,10679,191104,4351416,110544100,184145,3331004,76070864,1933154864,1,1,1279.892583,1916.65601,0,28,10,6,5,214.0660207
1,29,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1337,2288,897,1970,853,1918,875.1548242,1944.180254,1337,-1.15E-12,142676.9514,-73399.51075,6.20E-12,71047.68736,355383.2816,13059198.32,194123.5587,332039.9407,16095521.4,85006007.38,1.358818738,1435,0.787051923,41.2591962,1,0.584353147,0.735933331,0.188412593,0.007147095,0.000644613,2.11E-05,1.93E-09,1.18E-06,-1.53E-09,182.4691388,69.43849778,106.7142494,-53.13963153,-53.13963153,145.1933872,54.03245525,53.85164807,15.29705854,5.94002382,5.385164807,32.96593407,33.3319061,nan,nan,0.079816192,-0.001122961,nan,0.039745424,0.005437114,0.005464146,0.1085964,0.005079978,0.006734585,0.000972724,-0.003101774,0.00874959,0.001119205,0.000939654,35.04843146,151.0954544,0.931707317,1337,29621,798925,23948609,35003,846533,24419541,768278573,1110511,28655309,857122797,27567636797,1,1,875.1548242,1944.180254,0,29,10,3,7,73.35533977
1,30,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1093,1715,1896,2000,1861,1951,1879.442818,1975.89753,1093,-8.24E-13,80151.67612,-64820.70493,-3.95E-12,-57080.40439,186483.5786,-8420324.18,161748.5233,-91262.31709,13001870.22,-36195979.17,1.429553963,1166,0.856883094,37.30483645,1,0.637317784,0.699518889,0.20248642,0.013796893,0.000391747,1.57E-05,-4.90E-10,-1.20E-06,1.12E-09,174.8508149,46.46684237,73.33181713,52.22360878,52.22360878,147.9858402,52.89246675,52.47856705,13.34166406,5.181700057,5,28.86874992,27.26663672,nan,nan,0.067092239,-0.001641207,nan,-0.047780063,0.004721611,-0.006448643,0.135394181,-0.002310687,0.009957386,-0.000838474,-0.004907504,-0.013900985,0.001026258,-0.0017424,-27.22228779,140.1248917,0.937392796,1093,20158,451922,11226340,27213,444804,9332778,223160094,839285,12545196,249238014,5757924042,1,1,1879.442818,1975.89753,0,30,14,9,7,346.705634
1,31,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1559,2236,268,2015,225,1963,244.7601026,1989.375241,1559,3.09E-12,173504.2784,228425.1842,2.62E-12,55267.33996,66436.47293,12232592.62,240591.4843,-204870.1673,18446945.34,-15998762.21,1.22943293,1641,0.689853264,44.55311942,1,0.697227191,0.813383126,0.170376054,0.002830191,0.000100344,4.24E-06,1.25E-11,6.81E-08,8.66E-11,174.2771718,91.3390968,111.2920323,-35.45050671,-35.45050671,154.3242362,52.80563178,51.4781507,17.80449381,6.958138868,6.32455532,38.50892903,38.22859596,nan,nan,0.071386807,0.002380284,nan,0.02273926,0.000692295,0.003228347,0.098989247,-0.002134831,0.004868398,-0.000106936,-0.002736862,0.004072287,-5.14E-05,0.000458484,29.37251572,155.1959595,0.950030469,1559,30806,782234,22542374,41119,867783,22882223,675470835,1325115,28894917,767176781,22643592945,1,1,244.7601026,1989.375241,0,31,13,7,6,393.4335554
1,32,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1097,1720,942,2093,902,2050,920.9881495,2069.478578,1097,5.44E-13,103828.8459,127542.2735,-5.58E-12,-58564.77849,51254.68711,-11262388.5,125427.7466,-229118.0188,12830945.09,-31592976.21,1.288904589,1146,0.826921109,37.37303547,1,0.637790698,0.775852618,0.190505965,0.009795548,0.000419783,4.85E-05,6.42E-09,3.85E-06,-2.58E-09,158.7789153,50.20612803,94.64799083,53.38630673,53.38630673,114.3370525,50.40300234,50.60632372,14.86606875,5.647315244,5,29.3991104,28.34251309,nan,nan,0.086278934,0.003199909,nan,-0.048665731,0.001285929,-0.00853121,0.104227031,-0.005748343,0.009719385,-0.000722549,0.005194776,-0.010709316,0.00115429,-0.001702659,-39.77596288,133.2964646,0.957242583,1097,20830,499352,13552348,21368,347174,7553848,192291212,541646,7774220,154167638,3659344142,1,1,920.9881495,2069.478578,0,32,18,17,3,402.948274
1,33,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1306,1932,122,2141,80,2095,100.229709,2117.437213,1306,4.09E-12,143481.0873,-66846.53627,-4.90E-12,-60434.16386,204169.6404,-12116574.11,157905.3515,-79145.44477,15005892.31,-34735212.45,1.22067444,1364,0.758540442,40.77806819,1,0.675983437,0.819219251,0.176700327,0.005093236,0.000163904,6.17E-06,1.27E-10,2.09E-07,1.50E-10,161.9879058,68.78272115,109.8630071,46.27424492,46.27424492,120.9076198,50.90978778,50.80354318,16.1245155,6.341079273,5.830951895,33.06049836,33.1741396,nan,nan,0.084121751,-0.001084479,nan,-0.035432041,0.003312327,-0.005439391,0.092578576,-0.001284009,0.006736469,-0.000431488,-0.002562794,-0.006976678,0.000446325,-0.000906188,-41.59729182,141.5391052,0.957478006,1306,26420,677950,19453046,29303,532357,12970347,362550001,815383,13703867,317162585,8562066887,1,1,100.229709,2117.437213,0,33,13,7,6,313.5218656
1,34,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1763,2760,733,2162,687,2102,709.5598412,2135.081112,1763,9.59E-13,186886.4368,103653.4826,9.01E-12,71031.94271,925917.2831,14120181.2,402085.401,266844.492,34996719.6,179762657.7,1.407891723,1888,0.780386038,47.37849003,1,0.638768116,0.710281894,0.189491575,0.006882797,0.001221804,4.61E-05,4.55E-09,4.73E-07,9.94E-09,240.1683787,93.90526719,106.0047855,-40.29038157,-40.29038157,228.0688605,61.98946733,63.1585307,18.11077028,6.796515352,6.08276253,41.07080862,38.76189205,nan,nan,0.060127502,0.000794242,nan,0.022853308,0.00709482,0.002576816,0.129364073,0.00204469,0.00638661,0.000781297,-0.013259576,0.007089259,0.001001425,0.000728697,16.7154255,176.6101731,0.933792373,1763,39773,1084159,32994365,58322,1386767,39996041,1276730459,2331442,57563437,1711443399,55936011157,1,1,709.5598412,2135.081112,0,34,14,9,5,414.8183317
1,35,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,733,1015,1773,2255,1738,2226,1755.061392,2239.784447,733,1.99E-13,58492.23738,-30719.95548,1.07E-14,-13636.30014,-31306.94814,-1902595.498,35337.9427,27419.78057,2145889.897,3224399.403,1.176110002,777,0.743015134,30.54970681,1,0.722167488,0.850260603,0.174636332,0.004433693,0.000103837,4.10E-06,-7.30E-11,-2.19E-07,-4.28E-11,88.40797749,39.60045373,79.79841389,18.60341083,18.60341083,48.21001733,37.61020659,36.7151195,11.40175425,4.875148432,4.472135955,24.59674775,25.17155656,nan,nan,0.108865503,-0.002111838,nan,-0.025379824,-0.002152191,-0.004830972,0.065770829,0.001884968,0.005448733,0.000302402,0.000140026,-0.003580356,-0.000276291,-0.000547231,-65.16554124,104.0832611,0.943371943,733,12506,271862,6603542,10104,158752,3250852,75612946,174616,2630674,51333718,1142327788,1,1,1755.061392,2239.784447,0,35,4,0,4,102.7401167
1,36,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1326,1950,817,2385,767,2346,789.5294118,2365.085219,1326,-2.07E-12,204300.3529,489784.2145,-3.67E-12,37873.17647,-299115.8927,9733173.444,111155.3703,-320300.0648,12471463.42,-72012278.86,1.246592758,1385,0.742518546,41.08911822,1,0.68,0.802186595,0.179411949,0.004662247,0.000718848,2.60E-05,-2.86E-09,-1.63E-06,-2.10E-09,164.2201926,73.68005115,154.0726644,-28.56197321,-28.56197321,83.8275794,51.25937067,51.2445119,16.1245155,6.293576555,5.830951895,33.48425125,34.33483389,nan,nan,0.116193563,0.007649728,nan,0.02153995,-0.004671762,0.004174687,0.063218386,-0.005002628,0.005349175,-0.000848212,0.000319316,0.003124845,-0.000699756,0.000531977,70.44083747,144.1248917,0.957400722,1326,29874,877344,29461362,25307,608025,18151707,609463359,594145,14511073,427748667,14086596751,1,1,789.5294118,2365.085219,0,36,6,3,3,312.6640014
1,37,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1038,1620,1889,2430,1853,2385,1871.153179,2407.666667,1038,1.28E-12,87490.64451,-44645.96913,1.99E-12,-52971,80921.77649,-7713564.884,120012.6667,-4425.109827,9509544.931,-10219873.38,1.270053277,1097,0.834433392,36.35412834,1,0.640740741,0.787368545,0.192588488,0.010579328,0.000107046,2.96E-06,-5.21E-11,-3.04E-07,-8.58E-12,153.335617,46.57123383,84.28771147,51.03179191,51.03179191,115.6191394,49.53150384,48.54894438,13,5.398174744,5,27.96454119,27.29724787,nan,nan,0.081202034,-0.001286142,nan,-0.049163576,0.00233116,-0.006897045,0.111386454,-0.000127477,0.008502912,-0.000283632,-0.003313299,-0.011412166,0.000121833,-0.00139473,-36.4672936,128.7106781,0.946216955,1038,18843,429551,10929537,23528,374137,7894227,192061711,653314,9453949,186075475,4312670227,1,1,1871.153179,2407.666667,0,37,3,1,2,45.28427196
1,38,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1097,1677,1399,2431,1356,2392,1376.02917,2410.065634,1097,1.28E-12,126039.0665,73080.11827,4.82E-12,-47172.10027,-7824.387951,-10075377.3,92813.27438,-56897.39978,9776261.861,1786451.472,1.288904589,1168,0.792055867,37.37303547,1,0.654144305,0.775852618,0.181860316,0.006908458,4.38E-05,3.17E-06,-1.10E-11,-1.89E-07,-3.58E-11,145.34013,54.16063654,114.8943177,43.00100298,43.00100298,84.60644885,48.22283775,47.20169488,14.76482306,5.635818118,5,29.71160009,29.43756418,nan,nan,0.104735021,0.001833507,nan,-0.039198727,-0.000196306,-0.007632054,0.077125295,-0.001427499,0.007405475,4.09E-05,0.001931068,-0.006496549,0.000303899,-0.001040643,-54.70052801,133.2964646,0.939212329,1097,21972,566120,16460910,19818,349766,8329856,230059478,450838,7268626,160936032,4206542062,1,1,1376.02917,2410.065634,0,38,8,5,3,204.5096708
1,39,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,978,1378,416,2533,390,2480,401.4775051,2505.764826,978,-7.44E-13,33558.00511,21288.16178,-6.83E-12,-2542.173824,-26153.79105,-176190.5413,183121.91,-148669.182,4700651.153,-10236388.47,1.533804436,1068,0.903893832,35.28779215,1,0.709724238,0.6519736,0.22653794,0.024479343,0.000305777,3.71E-05,1.37E-09,3.33E-07,3.71E-09,187.285386,34.26871947,34.31288866,2.599359738,2.599359738,187.2412168,54.74090039,52.08646657,11.70469991,4.742336704,4.472135955,24.51928062,23.4157962,nan,nan,0.035084753,0.00071169,nan,-0.002657832,-0.000874354,-0.00018835,0.191453187,-0.004970199,0.005025062,-0.000349914,0.005233236,-0.000846679,-9.83E-05,-4.86E-05,-0.973495323,137.2964646,0.915730337,978,11225,162393,2655479,25198,286668,4099518,66336558,832344,9273566,128857168,2025262340,1,1,401.4775051,2505.764826,0,39,9,5,4,137.8528157
1,40,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1116,1911,987,2573,938,2534,962.1747312,2553.896057,1116,-2.14E-12,165640.9274,51763.14096,1.71E-13,62919.26882,-332684.2176,17940743.1,89247.94265,-273147.514,13708739.79,-97954579.52,1.404944834,1196,0.855694283,37.69529589,1,0.583987441,0.711771719,0.204655058,0.013970974,0.000966661,0.000109332,2.47E-08,6.45E-06,2.55E-08,180.1524955,48.2425494,148.4237701,-56.37927313,-56.37927313,79.97127478,53.68835933,51.97114584,14.03566885,5.373482467,5,28.53597995,27.78274267,nan,nan,0.13299621,0.001244114,nan,0.050519062,-0.00799598,0.01290767,0.071658848,-0.006565031,0.009862907,-0.0021096,-0.001005103,0.007725312,-0.001829531,0.0018336,60.63037132,140.3675324,0.933110368,1116,26979,817851,27831741,22204,599695,18981439,657868393,531020,15067809,484223021,16838965047,1,1,962.1747312,2553.896057,0,40,10,4,9,253.8944483
1,41,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,910,1152,720,2614,684,2582,700.9802198,2599.027473,910,-2.74E-13,75749.64396,58849.04086,4.69E-13,11815.49451,68159.3822,2074596.512,60798.31319,-27209.58541,4025326.279,3630438.551,1.1216626,935,0.583060578,34.03891869,1,0.789930556,0.891533693,0.164893077,0.001140308,0.000140483,1.83E-06,2.95E-11,5.95E-08,3.25E-13,90.39099502,59.66170514,83.24136698,-12.9840599,-12.9840599,66.81133317,38.02967158,38.28837944,15,5.653466846,5,30.76923077,30.89639594,nan,nan,0.09147403,0.002355786,nan,0.014268198,0.002728489,0.002753021,0.073419047,-0.001089227,0.005341668,0.000159703,-0.002248136,0.002203698,0.000213021,0.000316319,61.16077204,113.254834,0.973262032,910,15452,338128,8372828,15495,274924,6226884,158334988,324639,5887608,134652236,3447322968,1,1,700.9802198,2599.027473,0,41,10,7,5,319.3208571
1,42,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1547,2170,883,2764,848,2702,865.1874596,2731.766645,1547,4.55E-13,110413.6367,-85436.47918,-1.04E-11,44564.67292,127621.0955,5860858.811,372254.7589,583403.2481,23023166.87,68965781.19,1.437975141,1695,0.853573545,44.38132012,1,0.712903226,0.695422314,0.201682509,0.013357571,0.000380443,5.34E-05,5.10E-09,1.71E-06,-5.66E-09,245.3986525,66.60418885,71.37274513,-28.80715767,-28.80715767,240.6300962,62.66082062,61.98386887,15.65247584,6.227738387,5.830951895,33.41477472,32.64455577,nan,nan,0.046136228,-0.000907648,nan,0.018621304,0.001355803,0.001583034,0.155546281,0.006197879,0.006218621,0.000473606,0.00368912,0.007465219,0.000867433,0.00059023,9.399152563,167.1959595,0.912684366,1547,26589,567411,13462377,46049,836030,18549450,452665490,1742979,33193866,754598406,18683465490,1,1,865.1874596,2731.766645,0,42,17,11,6,325.8355758
1,43,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1118,1728,1713,2785,1677,2737,1694.069767,2761.171735,1118,1.52E-12,83358.55814,32196.48026,-4.18E-12,-50533.39535,96760.63477,-7705351.937,153029.0268,-155888.0145,10195991.74,-33573464.19,1.280463198,1171,0.826798396,37.72905791,1,0.646990741,0.780967389,0.189121567,0.009644994,0.000195462,1.28E-05,4.49E-10,7.07E-07,4.62E-10,160.6177473,50.82016409,74.56042767,45.19981695,45.19981695,136.8774838,50.6940229,49.73932046,13.89244399,5.676927181,5.049509757,27.91442018,28.51530511,nan,nan,0.066690901,0.000770378,nan,-0.040429174,0.00231523,-0.005514004,0.122430665,-0.003729995,0.007296323,-0.000718538,-0.000293902,-0.009472664,0.000969144,-0.001095517,-27.70976644,134.1248917,0.954739539,1118,19084,409118,9861568,27024,410760,8260666,191448102,806246,11163584,209775930,4606835630,1,1,1694.069767,2761.171735,0,43,9,6,5,223.9238845
1,44,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1289,2128,1896,2806,1858,2750,1875.540729,2775.869666,1289,4.26E-13,121972.1117,164479.5409,2.27E-13,-105921.1575,-126010.4798,-19098435.29,243364.104,-154714.0985,26575651.73,13948840.49,1.55309956,1376,0.895088013,40.51179795,1,0.605733083,0.643873726,0.219880589,0.021593878,0.000375965,6.13E-05,7.48E-09,4.15E-06,-5.54E-09,236.4213827,47.00469615,94.62537759,82.1731245,82.1731245,188.8007013,61.50400088,61.05735009,13.45362405,5.436520009,5,28.01235991,27.42398837,nan,nan,0.073409913,0.002757272,nan,-0.063749515,-0.002112391,-0.008917416,0.146470676,-0.002593568,0.012408668,0.000181407,0.009939054,-0.019388341,0.000452412,-0.002527822,-30.09299956,158.6101731,0.936773256,1289,22610,518568,13539500,33346,478992,9573302,226764396,1106014,13765288,244295634,5254487620,1,1,1875.540729,2775.869666,0,44,19,15,6,441.374683
1,45,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,993,1472,1445,2823,1399,2791,1420.872105,2806.286002,993,-2.31E-12,132486.7573,76196.36491,3.25E-12,39326.32226,52603.17609,10727433.99,58758.77543,-285.457242,7820462.218,10584788.28,1.293648735,1039,0.849108074,35.55737431,1,0.674592391,0.773007365,0.193951348,0.011953247,3.90E-05,7.06E-06,1.17E-10,7.72E-07,5.73E-12,150.5796387,42.01404985,133.4207022,-39.60354709,-39.60354709,59.17298633,49.08435819,48.37354649,13,5.327702997,5,25.61444905,25.92729831,nan,nan,0.134361231,0.00245223,nan,0.039882726,0.001692929,0.010955901,0.059590117,-9.19E-06,0.007987018,0.000343052,-0.000649216,0.00499377,0.000148239,0.001208441,66.57447483,127.0538239,0.95572666,993,21719,607527,19159619,15179,371323,11059561,363492871,290785,7562079,232074581,7773973383,1,1,1420.872105,2806.286002,0,45,11,12,5,405.9604669
1,46,file:///J:/Ellen/juv_mg_morphology_analysis/juv_tiff_processed/121-1-5_slice1.tif,0,121-1-5,TdT,0,slice1.tif,1184,1776,43,2869,6,2821,23.80912162,2845.441723,1184,2.39E-12,85662.86149,29377.79847,3.78E-12,27324.82939,116928.1291,3408062.326,161075.9789,-1630.991169,7211154.672,6880306.333,1.234717667,1245,0.740301978,38.82673848,1,0.666666667,0.809901751,0.176008692,0.004413659,0.000157489,8.36E-06,2.40E-10,2.87E-07,1.85E-10,143.5268866,64.86740426,72.35038977,-23.0784032,-23.0784032,136.0439011,47.92108289,48.27007354,15,5.97556134,5.385164807,32.9295678,32.21612125,nan,nan,0.061106748,0.000609032,nan,0.019491895,0.00242404,0.0020533,0.114901943,-3.38E-05,0.004344599,0.000120469,-0.00525722,0.004422761,9.80E-05,0.000359719,17.96486701,135.5391052,0.951004016,1184,21086,461186,11293856,28939,542703,12362371,311695947,868395,16799453,387044477,9790274285,0,0,23.80912162,2845.441723,0,46,0,0,0,0
